Entity,Code,Day,people_fully_vaccinated_per_hundred
New Mexico,,2021-03-14,16.61
New Mexico,,2021-03-15,16.87
New Mexico,,2021-03-16,17.34
New Mexico,,2021-03-17,17.56
New Mexico,,2021-03-18,18.05
New Mexico,,2021-03-19,18.63
New Mexico,,2021-03-20,19.41
New Mexico,,2021-03-21,19.99
New Mexico,,2021-03-22,20.27
New Mexico,,2021-03-23,20.34
New Mexico,,2021-03-24,20.58
New Mexico,,2021-03-25,21
New Mexico,,2021-03-26,21.5
New Mexico,,2021-03-27,22.04
New Mexico,,2021-03-28,22.75
New Mexico,,2021-03-29,23.14
New Mexico,,2021-03-30,23.22
New Mexico,,2021-03-31,23.51
New Mexico,,2021-04-01,23.99
New Mexico,,2021-04-02,24.77
New Mexico,,2021-04-03,25.48
New Mexico,,2021-04-04,25.98
New Mexico,,2021-04-05,26.19
New Mexico,,2021-04-06,26.26
New Mexico,,2021-04-07,26.45
New Mexico,,2021-04-08,27.21
New Mexico,,2021-04-09,28.02
New Mexico,,2021-04-10,28.82
New Mexico,,2021-04-11,29.35
New Mexico,,2021-04-12,29.65
New Mexico,,2021-04-13,29.77
New Mexico,,2021-04-14,30.15
New Mexico,,2021-04-15,30.54
New Mexico,,2021-04-16,31.28
New Mexico,,2021-04-17,31.84
New Mexico,,2021-04-18,32.33
New Mexico,,2021-04-19,32.62
New Mexico,,2021-04-20,32.71
New Mexico,,2021-04-21,33.08
New Mexico,,2021-04-22,33.6
New Mexico,,2021-04-23,34.41
New Mexico,,2021-04-24,35.05
New Mexico,,2021-04-25,35.53
New Mexico,,2021-04-26,35.69
New Mexico,,2021-04-27,35.76
New Mexico,,2021-04-28,36.04
New Mexico,,2021-04-29,36.47
New Mexico,,2021-04-30,37.17
New Mexico,,2021-05-01,37.94
New Mexico,,2021-05-02,38.57
New Mexico,,2021-05-03,38.95
New Mexico,,2021-05-04,39
New Mexico,,2021-05-05,39.26
New Mexico,,2021-05-06,39.84
New Mexico,,2021-05-07,40.42
New Mexico,,2021-05-08,41.2
New Mexico,,2021-05-09,41.58
New Mexico,,2021-05-10,41.88
New Mexico,,2021-05-11,41.98
New Mexico,,2021-05-12,42.2
New Mexico,,2021-05-13,43.06
New Mexico,,2021-05-14,43.47
New Mexico,,2021-05-15,43.97
New Mexico,,2021-05-16,44.23
New Mexico,,2021-05-17,44.56
New Mexico,,2021-05-18,44.65
New Mexico,,2021-05-19,44.92
New Mexico,,2021-05-20,45.23
New Mexico,,2021-05-21,45.53
New Mexico,,2021-05-22,45.73
New Mexico,,2021-05-23,46.29
New Mexico,,2021-05-24,46.4
New Mexico,,2021-05-25,46.45
New Mexico,,2021-05-26,46.77
New Mexico,,2021-05-27,46.99
New Mexico,,2021-05-28,47.44
New Mexico,,2021-05-29,47.66
New Mexico,,2021-05-30,47.84
New Mexico,,2021-06-01,47.93
New Mexico,,2021-06-02,47.98
New Mexico,,2021-06-03,48.14
New Mexico,,2021-06-04,48.33
New Mexico,,2021-06-05,48.35
New Mexico,,2021-06-06,48.56
New Mexico,,2021-06-07,48.8
New Mexico,,2021-06-08,49
New Mexico,,2021-06-09,49.02
New Mexico,,2021-06-10,49.23
New Mexico,,2021-06-11,49.45
New Mexico,,2021-06-12,49.58
New Mexico,,2021-06-13,50.11
New Mexico,,2021-06-14,50.24
New Mexico,,2021-06-15,50.6
New Mexico,,2021-06-16,51.03
New Mexico,,2021-06-17,51.35
New Mexico,,2021-06-18,51.71
New Mexico,,2021-06-19,51.88
New Mexico,,2021-06-20,52.36
New Mexico,,2021-06-21,52.46
New Mexico,,2021-06-22,52.5
New Mexico,,2021-06-23,52.59
New Mexico,,2021-06-24,52.86
New Mexico,,2021-06-25,53.24
New Mexico,,2021-06-26,53.42
New Mexico,,2021-06-27,53.58
New Mexico,,2021-06-28,53.65
New Mexico,,2021-06-29,53.68
New Mexico,,2021-06-30,54.48
New Mexico,,2021-07-01,54.61
New Mexico,,2021-07-02,54.84
New Mexico,,2021-07-03,54.99
New Mexico,,2021-07-04,55.14
New Mexico,,2021-07-06,55.2
New Mexico,,2021-07-07,55.24
New Mexico,,2021-07-08,55.35
New Mexico,,2021-07-09,55.46
New Mexico,,2021-07-10,55.58
New Mexico,,2021-07-11,55.68
New Mexico,,2021-07-12,55.74
New Mexico,,2021-07-13,55.74
New Mexico,,2021-07-14,55.85
New Mexico,,2021-07-15,55.94
New Mexico,,2021-07-16,56.04
New Mexico,,2021-07-17,56.13
New Mexico,,2021-07-18,56.18
New Mexico,,2021-07-19,56.27
New Mexico,,2021-07-20,56.27
New Mexico,,2021-07-21,56.34
New Mexico,,2021-07-22,56.45
New Mexico,,2021-07-23,56.54
New Mexico,,2021-07-24,56.61
New Mexico,,2021-07-25,56.68
New Mexico,,2021-07-26,56.72
New Mexico,,2021-07-27,56.74
New Mexico,,2021-07-28,56.79
New York State,,2021-01-12,0.19
New York State,,2021-01-13,0.23
New York State,,2021-01-15,0.38
New York State,,2021-01-19,0.53
New York State,,2021-01-20,0.55
New York State,,2021-01-21,0.62
New York State,,2021-01-22,0.73
New York State,,2021-01-23,0.84
New York State,,2021-01-24,0.91
New York State,,2021-01-25,0.95
New York State,,2021-01-26,0.98
New York State,,2021-01-27,1.09
New York State,,2021-01-28,1.23
New York State,,2021-01-29,1.4
New York State,,2021-01-30,1.56
New York State,,2021-01-31,1.7
New York State,,2021-02-01,1.77
New York State,,2021-02-02,1.82
New York State,,2021-02-03,1.89
New York State,,2021-02-04,2
New York State,,2021-02-05,2.19
New York State,,2021-02-06,2.41
New York State,,2021-02-07,2.67
New York State,,2021-02-08,2.85
New York State,,2021-02-09,2.94
New York State,,2021-02-10,3.18
New York State,,2021-02-11,3.43
New York State,,2021-02-12,3.71
New York State,,2021-02-13,4
New York State,,2021-02-14,4.28
New York State,,2021-02-16,4.75
New York State,,2021-02-17,4.91
New York State,,2021-02-18,5.11
New York State,,2021-02-19,5.48
New York State,,2021-02-20,5.74
New York State,,2021-02-21,6
New York State,,2021-02-22,6.2
New York State,,2021-02-23,6.38
New York State,,2021-02-24,6.51
New York State,,2021-02-25,6.64
New York State,,2021-02-26,6.82
New York State,,2021-02-27,7.03
New York State,,2021-02-28,7.35
New York State,,2021-03-01,7.58
New York State,,2021-03-02,7.77
New York State,,2021-03-03,7.94
New York State,,2021-03-04,8.09
New York State,,2021-03-05,8.25
New York State,,2021-03-06,8.45
New York State,,2021-03-07,8.7
New York State,,2021-03-08,9.01
New York State,,2021-03-09,9.21
New York State,,2021-03-10,9.48
New York State,,2021-03-11,9.77
New York State,,2021-03-12,10.04
New York State,,2021-03-13,10.53
New York State,,2021-03-14,10.53
New York State,,2021-03-15,10.83
New York State,,2021-03-16,11.11
New York State,,2021-03-17,11.37
New York State,,2021-03-18,11.62
New York State,,2021-03-19,11.88
New York State,,2021-03-20,12.12
New York State,,2021-03-21,12.42
New York State,,2021-03-22,12.7
New York State,,2021-03-23,13.01
New York State,,2021-03-24,13.34
New York State,,2021-03-25,13.67
New York State,,2021-03-26,14.11
New York State,,2021-03-27,14.63
New York State,,2021-03-28,15.22
New York State,,2021-03-29,15.79
New York State,,2021-03-30,16.24
New York State,,2021-03-31,16.89
New York State,,2021-04-01,17.28
New York State,,2021-04-02,19.09
New York State,,2021-04-03,20.06
New York State,,2021-04-04,20.69
New York State,,2021-04-05,21.03
New York State,,2021-04-06,21.34
New York State,,2021-04-07,22.06
New York State,,2021-04-08,22.64
New York State,,2021-04-09,23.34
New York State,,2021-04-10,24.14
New York State,,2021-04-11,24.85
New York State,,2021-04-12,25.35
New York State,,2021-04-13,25.89
New York State,,2021-04-14,26.41
New York State,,2021-04-15,26.93
New York State,,2021-04-16,27.49
New York State,,2021-04-17,28.06
New York State,,2021-04-18,28.66
New York State,,2021-04-19,29.02
New York State,,2021-04-20,29.37
New York State,,2021-04-21,29.76
New York State,,2021-04-22,30.2
New York State,,2021-04-23,30.79
New York State,,2021-04-24,31.34
New York State,,2021-04-25,31.8
New York State,,2021-04-26,32.16
New York State,,2021-04-27,32.54
New York State,,2021-04-28,33.08
New York State,,2021-04-29,33.82
New York State,,2021-04-30,34.55
New York State,,2021-05-01,35.27
New York State,,2021-05-02,35.66
New York State,,2021-05-03,35.95
New York State,,2021-05-04,36.36
New York State,,2021-05-05,36.96
New York State,,2021-05-06,37.65
New York State,,2021-05-07,38.18
New York State,,2021-05-08,38.8
New York State,,2021-05-09,39.41
New York State,,2021-05-10,39.92
New York State,,2021-05-11,40.31
New York State,,2021-05-12,40.76
New York State,,2021-05-13,41.18
New York State,,2021-05-14,41.61
New York State,,2021-05-15,42.11
New York State,,2021-05-16,42.52
New York State,,2021-05-17,42.78
New York State,,2021-05-18,43.03
New York State,,2021-05-19,43.44
New York State,,2021-05-20,43.81
New York State,,2021-05-21,44.28
New York State,,2021-05-22,44.62
New York State,,2021-05-23,44.96
New York State,,2021-05-24,45.15
New York State,,2021-05-25,45.36
New York State,,2021-05-26,45.63
New York State,,2021-05-27,45.9
New York State,,2021-05-28,46.18
New York State,,2021-05-29,46.48
New York State,,2021-05-30,46.73
New York State,,2021-06-01,47
New York State,,2021-06-02,47.18
New York State,,2021-06-03,47.3
New York State,,2021-06-04,47.52
New York State,,2021-06-05,47.8
New York State,,2021-06-06,47.93
New York State,,2021-06-07,48.39
New York State,,2021-06-08,48.67
New York State,,2021-06-09,48.94
New York State,,2021-06-10,48.95
New York State,,2021-06-11,49.34
New York State,,2021-06-12,49.64
New York State,,2021-06-13,49.98
New York State,,2021-06-14,50.33
New York State,,2021-06-15,50.59
New York State,,2021-06-16,51.04
New York State,,2021-06-17,51.35
New York State,,2021-06-18,51.55
New York State,,2021-06-19,51.82
New York State,,2021-06-20,52.03
New York State,,2021-06-21,52.21
New York State,,2021-06-22,52.32
New York State,,2021-06-23,52.46
New York State,,2021-06-24,52.66
New York State,,2021-06-25,52.83
New York State,,2021-06-26,53.1
New York State,,2021-06-27,53.7
New York State,,2021-06-28,53.75
New York State,,2021-06-29,53.89
New York State,,2021-06-30,54.02
New York State,,2021-07-01,54.19
New York State,,2021-07-02,54.27
New York State,,2021-07-03,54.5
New York State,,2021-07-04,54.62
New York State,,2021-07-06,54.73
New York State,,2021-07-07,54.84
New York State,,2021-07-08,54.97
New York State,,2021-07-09,55.08
New York State,,2021-07-10,55.2
New York State,,2021-07-11,55.33
New York State,,2021-07-12,55.4
New York State,,2021-07-13,55.46
New York State,,2021-07-14,55.56
New York State,,2021-07-15,55.67
New York State,,2021-07-16,55.78
New York State,,2021-07-17,55.87
New York State,,2021-07-18,55.96
New York State,,2021-07-19,56.04
New York State,,2021-07-20,56.11
New York State,,2021-07-21,56.2
New York State,,2021-07-22,56.31
New York State,,2021-07-23,56.4
New York State,,2021-07-24,56.52
New York State,,2021-07-25,56.57
New York State,,2021-07-26,56.62
New York State,,2021-07-27,56.72
New York State,,2021-07-28,56.83
North Carolina,,2021-01-12,0.18
North Carolina,,2021-01-13,0.34
North Carolina,,2021-01-15,0.41
North Carolina,,2021-01-19,0.51
North Carolina,,2021-01-20,0.56
North Carolina,,2021-01-21,0.64
North Carolina,,2021-01-22,0.71
North Carolina,,2021-01-23,0.76
North Carolina,,2021-01-24,0.8
North Carolina,,2021-01-25,0.82
North Carolina,,2021-01-26,0.83
North Carolina,,2021-01-27,0.84
North Carolina,,2021-01-28,1.15
North Carolina,,2021-01-29,1.15
North Carolina,,2021-01-30,1.29
North Carolina,,2021-01-31,1.43
North Carolina,,2021-02-01,1.49
North Carolina,,2021-02-02,1.49
North Carolina,,2021-02-03,1.62
North Carolina,,2021-02-04,1.78
North Carolina,,2021-02-05,1.97
North Carolina,,2021-02-06,2.2
North Carolina,,2021-02-07,2.5
North Carolina,,2021-02-08,2.61
North Carolina,,2021-02-09,2.67
North Carolina,,2021-02-10,2.87
North Carolina,,2021-02-11,3.15
North Carolina,,2021-02-12,3.53
North Carolina,,2021-02-13,3.88
North Carolina,,2021-02-14,4.28
North Carolina,,2021-02-16,4.61
North Carolina,,2021-02-17,4.85
North Carolina,,2021-02-18,5.16
North Carolina,,2021-02-19,5.88
North Carolina,,2021-02-20,6.22
North Carolina,,2021-02-21,6.59
North Carolina,,2021-02-22,6.73
North Carolina,,2021-02-23,6.82
North Carolina,,2021-02-24,7.09
North Carolina,,2021-02-25,7.36
North Carolina,,2021-02-26,7.64
North Carolina,,2021-02-27,7.91
North Carolina,,2021-02-28,8.19
North Carolina,,2021-03-01,8.35
North Carolina,,2021-03-02,8.41
North Carolina,,2021-03-03,8.62
North Carolina,,2021-03-04,8.87
North Carolina,,2021-03-05,8.93
North Carolina,,2021-03-06,9.19
North Carolina,,2021-03-07,9.41
North Carolina,,2021-03-08,9.61
North Carolina,,2021-03-09,9.69
North Carolina,,2021-03-10,9.92
North Carolina,,2021-03-11,10.22
North Carolina,,2021-03-12,10.77
North Carolina,,2021-03-13,11.5
North Carolina,,2021-03-14,11.63
North Carolina,,2021-03-15,11.95
North Carolina,,2021-03-16,12.3
North Carolina,,2021-03-17,12.6
North Carolina,,2021-03-18,12.91
North Carolina,,2021-03-19,13.19
North Carolina,,2021-03-20,13.39
North Carolina,,2021-03-21,13.69
North Carolina,,2021-03-22,13.92
North Carolina,,2021-03-23,14.01
North Carolina,,2021-03-24,14.21
North Carolina,,2021-03-25,14.44
North Carolina,,2021-03-26,14.86
North Carolina,,2021-03-27,15.29
North Carolina,,2021-03-28,15.76
North Carolina,,2021-03-29,16.01
North Carolina,,2021-03-30,16.06
North Carolina,,2021-03-31,16.44
North Carolina,,2021-04-01,16.86
North Carolina,,2021-04-02,17.21
North Carolina,,2021-04-03,17.82
North Carolina,,2021-04-04,18.02
North Carolina,,2021-04-05,18.2
North Carolina,,2021-04-06,18.25
North Carolina,,2021-04-07,18.64
North Carolina,,2021-04-08,19.23
North Carolina,,2021-04-09,19.9
North Carolina,,2021-04-10,20.64
North Carolina,,2021-04-11,21.27
North Carolina,,2021-04-12,21.68
North Carolina,,2021-04-13,21.85
North Carolina,,2021-04-14,22.46
North Carolina,,2021-04-15,23.04
North Carolina,,2021-04-16,23.68
North Carolina,,2021-04-17,24.24
North Carolina,,2021-04-18,24.73
North Carolina,,2021-04-19,24.98
North Carolina,,2021-04-20,25.12
North Carolina,,2021-04-21,25.52
North Carolina,,2021-04-22,26.02
North Carolina,,2021-04-23,26.55
North Carolina,,2021-04-24,27.02
North Carolina,,2021-04-25,27.38
North Carolina,,2021-04-26,27.54
North Carolina,,2021-04-27,27.78
North Carolina,,2021-04-28,27.87
North Carolina,,2021-04-29,28.24
North Carolina,,2021-04-30,28.89
North Carolina,,2021-05-01,29.6
North Carolina,,2021-05-02,30.22
North Carolina,,2021-05-03,30.43
North Carolina,,2021-05-04,30.63
North Carolina,,2021-05-05,30.92
North Carolina,,2021-05-06,31.29
North Carolina,,2021-05-07,31.71
North Carolina,,2021-05-08,32.11
North Carolina,,2021-05-09,32.51
North Carolina,,2021-05-10,32.69
North Carolina,,2021-05-11,32.78
North Carolina,,2021-05-12,33
North Carolina,,2021-05-13,33.29
North Carolina,,2021-05-14,33.57
North Carolina,,2021-05-15,33.83
North Carolina,,2021-05-16,34.07
North Carolina,,2021-05-17,34.2
North Carolina,,2021-05-18,34.26
North Carolina,,2021-05-19,34.42
North Carolina,,2021-05-20,34.65
North Carolina,,2021-05-21,34.85
North Carolina,,2021-05-22,35.04
North Carolina,,2021-05-23,35.25
North Carolina,,2021-05-24,35.34
North Carolina,,2021-05-25,35.39
North Carolina,,2021-05-26,35.51
North Carolina,,2021-05-27,35.65
North Carolina,,2021-05-28,35.81
North Carolina,,2021-05-29,35.95
North Carolina,,2021-05-30,36.08
North Carolina,,2021-06-01,36.16
North Carolina,,2021-06-02,36.18
North Carolina,,2021-06-03,36.3
North Carolina,,2021-06-04,36.44
North Carolina,,2021-06-05,36.55
North Carolina,,2021-06-06,36.68
North Carolina,,2021-06-07,36.86
North Carolina,,2021-06-08,36.94
North Carolina,,2021-06-09,37.03
North Carolina,,2021-06-10,37.19
North Carolina,,2021-06-11,37.25
North Carolina,,2021-06-12,37.41
North Carolina,,2021-06-13,37.56
North Carolina,,2021-06-14,37.85
North Carolina,,2021-06-15,37.98
North Carolina,,2021-06-16,38.09
North Carolina,,2021-06-17,38.23
North Carolina,,2021-06-18,38.35
North Carolina,,2021-06-19,38.48
North Carolina,,2021-06-20,38.62
North Carolina,,2021-06-21,38.65
North Carolina,,2021-06-22,38.69
North Carolina,,2021-06-23,38.76
North Carolina,,2021-06-24,38.86
North Carolina,,2021-06-25,38.96
North Carolina,,2021-06-26,39.04
North Carolina,,2021-06-27,39.16
North Carolina,,2021-06-28,39.18
North Carolina,,2021-06-29,39.21
North Carolina,,2021-06-30,41.74
North Carolina,,2021-07-01,41.86
North Carolina,,2021-07-02,41.99
North Carolina,,2021-07-03,42.05
North Carolina,,2021-07-04,42.13
North Carolina,,2021-07-06,42.18
North Carolina,,2021-07-07,42.24
North Carolina,,2021-07-08,42.31
North Carolina,,2021-07-09,42.4
North Carolina,,2021-07-10,42.49
North Carolina,,2021-07-11,42.57
North Carolina,,2021-07-12,42.61
North Carolina,,2021-07-13,42.66
North Carolina,,2021-07-14,42.72
North Carolina,,2021-07-15,42.79
North Carolina,,2021-07-16,42.86
North Carolina,,2021-07-17,42.94
North Carolina,,2021-07-18,43.02
North Carolina,,2021-07-19,43.05
North Carolina,,2021-07-20,43.1
North Carolina,,2021-07-21,43.16
North Carolina,,2021-07-22,43.22
North Carolina,,2021-07-23,43.27
North Carolina,,2021-07-24,43.37
North Carolina,,2021-07-25,43.44
North Carolina,,2021-07-26,43.48
North Carolina,,2021-07-27,43.51
North Carolina,,2021-07-28,43.57
North Dakota,,2021-01-12,0.76
North Dakota,,2021-01-13,0.84
North Dakota,,2021-01-15,0.99
North Dakota,,2021-01-19,1.13
North Dakota,,2021-01-20,1.17
North Dakota,,2021-01-21,1.3
North Dakota,,2021-01-22,1.63
North Dakota,,2021-01-23,1.89
North Dakota,,2021-01-24,2.05
North Dakota,,2021-01-25,2.06
North Dakota,,2021-01-26,2.07
North Dakota,,2021-01-27,2.22
North Dakota,,2021-01-28,2.39
North Dakota,,2021-01-29,2.72
North Dakota,,2021-01-30,3.01
North Dakota,,2021-01-31,3.33
North Dakota,,2021-02-01,3.43
North Dakota,,2021-02-02,3.48
North Dakota,,2021-02-03,3.6
North Dakota,,2021-02-04,3.79
North Dakota,,2021-02-05,4.05
North Dakota,,2021-02-06,4.61
North Dakota,,2021-02-07,4.94
North Dakota,,2021-02-08,5.04
North Dakota,,2021-02-09,5.04
North Dakota,,2021-02-10,5.14
North Dakota,,2021-02-11,5.34
North Dakota,,2021-02-12,5.68
North Dakota,,2021-02-13,5.97
North Dakota,,2021-02-14,6.24
North Dakota,,2021-02-16,6.46
North Dakota,,2021-02-17,6.51
North Dakota,,2021-02-18,6.62
North Dakota,,2021-02-19,7.62
North Dakota,,2021-02-20,8.09
North Dakota,,2021-02-21,8.57
North Dakota,,2021-02-22,8.34
North Dakota,,2021-02-23,8.36
North Dakota,,2021-02-24,8.5
North Dakota,,2021-02-25,8.71
North Dakota,,2021-02-26,9.14
North Dakota,,2021-02-27,9.76
North Dakota,,2021-02-28,10.23
North Dakota,,2021-03-01,10.43
North Dakota,,2021-03-02,10.45
North Dakota,,2021-03-03,10.59
North Dakota,,2021-03-04,10.89
North Dakota,,2021-03-05,11.36
North Dakota,,2021-03-06,11.62
North Dakota,,2021-03-07,11.89
North Dakota,,2021-03-08,12
North Dakota,,2021-03-09,12.06
North Dakota,,2021-03-10,12.28
North Dakota,,2021-03-11,12.66
North Dakota,,2021-03-12,13.25
North Dakota,,2021-03-13,14.02
North Dakota,,2021-03-14,14.45
North Dakota,,2021-03-15,14.9
North Dakota,,2021-03-16,14.91
North Dakota,,2021-03-17,15.06
North Dakota,,2021-03-18,15.36
North Dakota,,2021-03-19,15.86
North Dakota,,2021-03-20,16.41
North Dakota,,2021-03-21,16.8
North Dakota,,2021-03-22,16.99
North Dakota,,2021-03-23,17
North Dakota,,2021-03-24,17.11
North Dakota,,2021-03-25,17.41
North Dakota,,2021-03-26,18.22
North Dakota,,2021-03-27,18.99
North Dakota,,2021-03-28,19.64
North Dakota,,2021-03-29,19.94
North Dakota,,2021-03-30,20.19
North Dakota,,2021-03-31,20.28
North Dakota,,2021-04-01,20.61
North Dakota,,2021-04-02,21.61
North Dakota,,2021-04-03,22.59
North Dakota,,2021-04-04,22.9
North Dakota,,2021-04-05,23.02
North Dakota,,2021-04-06,23.17
North Dakota,,2021-04-07,23.47
North Dakota,,2021-04-08,23.99
North Dakota,,2021-04-09,25.02
North Dakota,,2021-04-10,26.02
North Dakota,,2021-04-11,26.65
North Dakota,,2021-04-12,27.13
North Dakota,,2021-04-13,27.13
North Dakota,,2021-04-14,27.37
North Dakota,,2021-04-15,27.91
North Dakota,,2021-04-16,28.35
North Dakota,,2021-04-17,29.03
North Dakota,,2021-04-18,29.56
North Dakota,,2021-04-19,29.77
North Dakota,,2021-04-20,29.78
North Dakota,,2021-04-21,30.06
North Dakota,,2021-04-22,30.38
North Dakota,,2021-04-23,30.94
North Dakota,,2021-04-24,31.5
North Dakota,,2021-04-25,31.88
North Dakota,,2021-04-26,32.01
North Dakota,,2021-04-27,32.02
North Dakota,,2021-04-28,32.12
North Dakota,,2021-04-29,32.42
North Dakota,,2021-04-30,32.76
North Dakota,,2021-05-01,33.02
North Dakota,,2021-05-02,33.19
North Dakota,,2021-05-03,33.22
North Dakota,,2021-05-04,33.25
North Dakota,,2021-05-05,33.35
North Dakota,,2021-05-06,33.51
North Dakota,,2021-05-07,33.88
North Dakota,,2021-05-08,34.19
North Dakota,,2021-05-09,34.36
North Dakota,,2021-05-10,34.44
North Dakota,,2021-05-11,34.44
North Dakota,,2021-05-12,34.5
North Dakota,,2021-05-13,34.7
North Dakota,,2021-05-14,34.9
North Dakota,,2021-05-15,35.08
North Dakota,,2021-05-16,35.21
North Dakota,,2021-05-17,35.25
North Dakota,,2021-05-18,35.25
North Dakota,,2021-05-19,35.33
North Dakota,,2021-05-20,35.48
North Dakota,,2021-05-21,35.62
North Dakota,,2021-05-22,35.81
North Dakota,,2021-05-23,35.95
North Dakota,,2021-05-24,35.99
North Dakota,,2021-05-25,36
North Dakota,,2021-05-26,36.07
North Dakota,,2021-05-27,36.18
North Dakota,,2021-05-28,36.3
North Dakota,,2021-05-29,36.46
North Dakota,,2021-05-30,36.59
North Dakota,,2021-06-01,36.61
North Dakota,,2021-06-02,36.62
North Dakota,,2021-06-03,36.72
North Dakota,,2021-06-04,36.81
North Dakota,,2021-06-05,36.82
North Dakota,,2021-06-06,36.95
North Dakota,,2021-06-07,37.08
North Dakota,,2021-06-08,37.08
North Dakota,,2021-06-09,37.14
North Dakota,,2021-06-10,37.15
North Dakota,,2021-06-11,37.3
North Dakota,,2021-06-12,37.45
North Dakota,,2021-06-13,37.58
North Dakota,,2021-06-14,37.71
North Dakota,,2021-06-15,37.74
North Dakota,,2021-06-16,37.8
North Dakota,,2021-06-17,37.93
North Dakota,,2021-06-18,38.01
North Dakota,,2021-06-19,38.15
North Dakota,,2021-06-20,38.24
North Dakota,,2021-06-21,38.27
North Dakota,,2021-06-22,38.28
North Dakota,,2021-06-23,38.33
North Dakota,,2021-06-24,38.43
North Dakota,,2021-06-25,38.53
North Dakota,,2021-06-26,38.63
North Dakota,,2021-06-27,38.71
North Dakota,,2021-06-28,38.74
North Dakota,,2021-06-29,38.74
North Dakota,,2021-06-30,38.81
North Dakota,,2021-07-01,38.91
North Dakota,,2021-07-02,38.98
North Dakota,,2021-07-03,39.05
North Dakota,,2021-07-04,39.11
North Dakota,,2021-07-06,39.12
North Dakota,,2021-07-07,39.13
North Dakota,,2021-07-08,39.21
North Dakota,,2021-07-09,39.27
North Dakota,,2021-07-10,39.33
North Dakota,,2021-07-11,39.39
North Dakota,,2021-07-12,39.39
North Dakota,,2021-07-13,39.4
North Dakota,,2021-07-14,39.44
North Dakota,,2021-07-15,39.48
North Dakota,,2021-07-16,39.54
North Dakota,,2021-07-17,39.6
North Dakota,,2021-07-18,39.65
North Dakota,,2021-07-19,39.66
North Dakota,,2021-07-20,39.62
North Dakota,,2021-07-21,39.68
North Dakota,,2021-07-22,39.74
North Dakota,,2021-07-23,39.79
North Dakota,,2021-07-24,39.85
North Dakota,,2021-07-25,39.9
North Dakota,,2021-07-26,39.92
North Dakota,,2021-07-27,39.92
North Dakota,,2021-07-28,39.97
Northern Mariana Islands,MNP,2021-01-12,0.58
Northern Mariana Islands,MNP,2021-01-13,1.24
Northern Mariana Islands,MNP,2021-01-15,2.01
Northern Mariana Islands,MNP,2021-01-19,3.37
Northern Mariana Islands,MNP,2021-01-20,3.9
Northern Mariana Islands,MNP,2021-01-21,4.75
Northern Mariana Islands,MNP,2021-01-22,5.3
Northern Mariana Islands,MNP,2021-01-23,5.3
Northern Mariana Islands,MNP,2021-01-24,5.3
Northern Mariana Islands,MNP,2021-01-25,5.3
Northern Mariana Islands,MNP,2021-01-26,5.37
Northern Mariana Islands,MNP,2021-01-27,5.37
Northern Mariana Islands,MNP,2021-01-28,5.38
Northern Mariana Islands,MNP,2021-01-29,5.38
Northern Mariana Islands,MNP,2021-01-30,5.38
Northern Mariana Islands,MNP,2021-01-31,5.54
Northern Mariana Islands,MNP,2021-02-01,5.71
Northern Mariana Islands,MNP,2021-02-02,5.87
Northern Mariana Islands,MNP,2021-02-03,5.94
Northern Mariana Islands,MNP,2021-02-04,5.98
Northern Mariana Islands,MNP,2021-02-05,6.49
Northern Mariana Islands,MNP,2021-02-06,6.89
Northern Mariana Islands,MNP,2021-02-07,7.09
Northern Mariana Islands,MNP,2021-02-08,7.12
